iid;wave;pid;gender;race;race_o;imp_same_race;imp_same_religion;imp_attr;imp_sinc;imp_intel;imp_fun;imp_amb;imp_shared_interests;self_attr;self_sinc;self_fun;self_intel;self_amb;age_o;age;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;dec;dec_o;match 
400;15;380;male;European/Caucasian-American;Black/African American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;33;26;20.00;20.00;20.00;15.00;15.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;381;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;24;26;20.00;10.00;20.00;35.00;5.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;0;0
400;15;382;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;28;26;25.00;25.00;25.00;10.00;10.00;5.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;383;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;27;26;25.00;20.00;10.00;20.00;15.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;1;1
400;15;384;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;23;26;20.00;20.00;20.00;20.00;20.00;0.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;1;1
400;15;385;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;25;26;25.00;20.00;20.00;20.00;10.00;5.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;386;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;26;26;15.00;10.00;30.00;10.00;15.00;20.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;387;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;25;26;20.00;15.00;25.00;15.00;15.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;1;1
400;15;388;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;24;26;22.00;17.00;15.00;15.00;15.00;16.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;0;0
400;15;389;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;21;26;20.00;30.00;20.00;20.00;0.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;1;1
400;15;390;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;30;26;10.00;20.00;20.00;10.00;10.00;30.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;391;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;28;26;35.00;0.00;35.00;10.00;10.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;0;0
400;15;392;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;26;26;15.00;20.00;15.00;30.00;10.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;393;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;22;26;8.00;20.00;25.00;25.00;12.00;10.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;0;0
400;15;394;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;24;26;18.00;19.00;16.00;15.00;15.00;17.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
400;15;395;male;European/Caucasian-American;European/Caucasian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;33;26;20.00;20.00;20.00;10.00;10.00;20.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;1;1;1
400;15;396;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;7;70.00;5.00;20.00;3.00;1.00;1.00;7;10;6;8;7;25;26;15.00;18.00;18.00;18.00;15.00;16.00;7;4;7;7;6;6;6;1;8;7;1;7;7;6;7;1;1;0;1;0
401;15;379;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;38;31;15.00;15.00;20.00;15.00;15.00;20.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;380;male;European/Caucasian-American;Black/African American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;33;31;20.00;20.00;20.00;15.00;15.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;381;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;24;31;20.00;10.00;20.00;35.00;5.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;382;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;28;31;25.00;25.00;25.00;10.00;10.00;5.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;383;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;27;31;25.00;20.00;10.00;20.00;15.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;384;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;23;31;20.00;20.00;20.00;20.00;20.00;0.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;385;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;25;31;25.00;20.00;20.00;20.00;10.00;5.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;386;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;26;31;15.00;10.00;30.00;10.00;15.00;20.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;387;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;25;31;20.00;15.00;25.00;15.00;15.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;388;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;24;31;22.00;17.00;15.00;15.00;15.00;16.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;389;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;21;31;20.00;30.00;20.00;20.00;0.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;1;1;1
401;15;390;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;30;31;10.00;20.00;20.00;10.00;10.00;30.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;391;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;28;31;35.00;0.00;35.00;10.00;10.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;392;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;26;31;15.00;20.00;15.00;30.00;10.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;393;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;22;31;8.00;20.00;25.00;25.00;12.00;10.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;1;0
401;15;394;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;24;31;18.00;19.00;16.00;15.00;15.00;17.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;395;male;European/Caucasian-American;European/Caucasian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;33;31;20.00;20.00;20.00;10.00;10.00;20.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
401;15;396;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;35.00;0.00;25.00;20.00;0.00;20.00;8;5;7;10;5;25;31;15.00;18.00;18.00;18.00;15.00;16.00;10;1;4;8;8;8;8;2;5;5;1;8;8;10;10;7;3;0;0;0
402;15;379;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;38;29;15.00;15.00;20.00;15.00;15.00;20.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;1;1
402;15;380;male;Asian/Pacific Islander/Asian-American;Black/African American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;33;29;20.00;20.00;20.00;15.00;15.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;381;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;24;29;20.00;10.00;20.00;35.00;5.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;382;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;28;29;25.00;25.00;25.00;10.00;10.00;5.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;383;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;27;29;25.00;20.00;10.00;20.00;15.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;384;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;23;29;20.00;20.00;20.00;20.00;20.00;0.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;385;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;25;29;25.00;20.00;20.00;20.00;10.00;5.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;386;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;26;29;15.00;10.00;30.00;10.00;15.00;20.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;387;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;25;29;20.00;15.00;25.00;15.00;15.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;388;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;24;29;22.00;17.00;15.00;15.00;15.00;16.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;389;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;21;29;20.00;30.00;20.00;20.00;0.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;390;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;30;29;10.00;20.00;20.00;10.00;10.00;30.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;1;0
402;15;391;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;28;29;35.00;0.00;35.00;10.00;10.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;392;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;26;29;15.00;20.00;15.00;30.00;10.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;393;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;22;29;8.00;20.00;25.00;25.00;12.00;10.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;394;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;24;29;18.00;19.00;16.00;15.00;15.00;17.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
402;15;395;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;33;29;20.00;20.00;20.00;10.00;10.00;20.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;0;0;0
402;15;396;male;Asian/Pacific Islander/Asian-American;Asian/Pacific Islander/Asian-American;1;1;25.00;20.00;15.00;25.00;10.00;5.00;6;8;7;10;9;25;29;15.00;18.00;18.00;18.00;15.00;16.00;10;2;6;9;6;6;9;7;4;3;3;5;8;4;4;6;9;1;0;0
403;15;379;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;38;22;15.00;15.00;20.00;15.00;15.00;20.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;380;male;European/Caucasian-American;Black/African American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;33;22;20.00;20.00;20.00;15.00;15.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;1;0
403;15;381;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;24;22;20.00;10.00;20.00;35.00;5.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;382;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;28;22;25.00;25.00;25.00;10.00;10.00;5.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;0;0
403;15;383;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;27;22;25.00;20.00;10.00;20.00;15.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;384;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;23;22;20.00;20.00;20.00;20.00;20.00;0.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;385;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;25;22;25.00;20.00;20.00;20.00;10.00;5.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;386;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;26;22;15.00;10.00;30.00;10.00;15.00;20.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;387;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;25;22;20.00;15.00;25.00;15.00;15.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;388;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;24;22;22.00;17.00;15.00;15.00;15.00;16.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;0;0
403;15;389;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;21;22;20.00;30.00;20.00;20.00;0.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;390;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;30;22;10.00;20.00;20.00;10.00;10.00;30.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;1;0
403;15;391;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;28;22;35.00;0.00;35.00;10.00;10.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;0;0
403;15;392;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;26;22;15.00;20.00;15.00;30.00;10.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;0;0
403;15;393;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;22;22;8.00;20.00;25.00;25.00;12.00;10.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;1;1
403;15;394;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;24;22;18.00;19.00;16.00;15.00;15.00;17.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;0;0;0
403;15;395;male;European/Caucasian-American;European/Caucasian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;33;22;20.00;20.00;20.00;10.00;10.00;20.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
403;15;396;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;6;6;20.00;25.00;20.00;15.00;5.00;15.00;4;8;7;9;9;25;22;15.00;18.00;18.00;18.00;15.00;16.00;9;8;3;7;4;3;5;3;3;5;6;5;8;3;6;2;1;1;0;0
404;15;379;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;38;23;15.00;15.00;20.00;15.00;15.00;20.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;0;0
404;15;380;male;European/Caucasian-American;Black/African American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;33;23;20.00;20.00;20.00;15.00;15.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;0;1;0
404;15;381;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;24;23;20.00;10.00;20.00;35.00;5.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;0;0
404;15;382;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;28;23;25.00;25.00;25.00;10.00;10.00;5.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;383;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;27;23;25.00;20.00;10.00;20.00;15.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;384;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;23;23;20.00;20.00;20.00;20.00;20.00;0.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;385;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;25;23;25.00;20.00;20.00;20.00;10.00;5.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;386;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;26;23;15.00;10.00;30.00;10.00;15.00;20.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;0;0;0
404;15;387;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;25;23;20.00;15.00;25.00;15.00;15.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;388;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;24;23;22.00;17.00;15.00;15.00;15.00;16.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;0;0
404;15;389;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;21;23;20.00;30.00;20.00;20.00;0.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;390;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;30;23;10.00;20.00;20.00;10.00;10.00;30.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;391;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;28;23;35.00;0.00;35.00;10.00;10.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;0;0
404;15;392;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;26;23;15.00;20.00;15.00;30.00;10.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;393;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;22;23;8.00;20.00;25.00;25.00;12.00;10.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;0;0;0
404;15;394;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;24;23;18.00;19.00;16.00;15.00;15.00;17.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;1;1;1
404;15;395;male;European/Caucasian-American;European/Caucasian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;33;23;20.00;20.00;20.00;10.00;10.00;20.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;0;0;0
404;15;396;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;4;25.00;14.00;25.00;25.00;3.00;8.00;6;9;7;8;8;25;23;15.00;18.00;18.00;18.00;15.00;16.00;10;5;8;10;8;8;9;7;9;8;4;5;8;7;8;6;3;0;1;0
405;15;379;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;38;30;15.00;15.00;20.00;15.00;15.00;20.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;1;0
405;15;380;male;Black/African American;Black/African American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;33;30;20.00;20.00;20.00;15.00;15.00;10.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;1;0
405;15;381;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;24;30;20.00;10.00;20.00;35.00;5.00;10.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;382;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;28;30;25.00;25.00;25.00;10.00;10.00;5.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;383;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;27;30;25.00;20.00;10.00;20.00;15.00;10.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;384;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;23;30;20.00;20.00;20.00;20.00;20.00;0.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;385;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;25;30;25.00;20.00;20.00;20.00;10.00;5.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;386;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;26;30;15.00;10.00;30.00;10.00;15.00;20.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;387;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;25;30;20.00;15.00;25.00;15.00;15.00;10.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;1;0;0
405;15;388;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;24;30;22.00;17.00;15.00;15.00;15.00;16.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;0;0
405;15;389;male;Black/African American;European/Caucasian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;21;30;20.00;30.00;20.00;20.00;0.00;10.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;1;0;0
405;15;390;male;Black/African American;Asian/Pacific Islander/Asian-American;1;1;30.00;25.00;20.00;15.00;5.00;5.00;8;8;10;9;10;30;30;10.00;20.00;20.00;10.00;10.00;30.00;6;1;6;9;8;9;2;6;8;8;6;10;9;7;9;9;5;0;1;0
