iid,pid,wave,gender,age,age_o,race,race_o,same_race,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
427,421,16,Male,28,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,International Affairs,Seemed like a fun night out,Almost never,Once a week,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,-0.28,20,10,30,20,10,10,20,20,20,20,20,20,7,10,8,7,9,6,5,0,0
428,416,16,Male,27,25,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.41,15,20,30,20,5,10,60,10,10,10,10,0,8,8,7,9,9,8,7,1,1
428,417,16,Male,27,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.35,20,20,20,10,10,20,60,10,10,10,10,0,8,8,7,9,9,8,5,0,0
428,418,16,Male,27,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.58,15,25,20,15,10,15,60,10,10,10,10,0,8,8,7,9,9,8,7,1,0
428,419,16,Male,27,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.42,5,30,20,10,5,30,60,10,10,10,10,0,8,8,7,9,9,8,4,0,0
428,420,16,Male,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.63,10,10,40,10,15,15,60,10,10,10,10,0,8,8,7,9,9,8,6,1,0
428,421,16,Male,27,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,8,8,Mba,To get a date,Twice a week,Several times a week,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.48,20,10,30,20,10,10,60,10,10,10,10,0,8,8,7,9,9,8,6,1,1
429,416,16,Male,27,25,European/Caucasian-American,Latino/Hispanic American,0,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.52,15,20,30,20,5,10,55,10,15,15,5,0,8,8,9,9,8,7,8,1,1
429,417,16,Male,27,29,European/Caucasian-American,European/Caucasian-American,1,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.33,20,20,20,10,10,20,55,10,15,15,5,0,8,8,9,9,8,7,6,0,0
429,418,16,Male,27,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.53,15,25,20,15,10,15,55,10,15,15,5,0,8,8,9,9,8,7,8,1,0
429,419,16,Male,27,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.48,5,30,20,10,5,30,55,10,15,15,5,0,8,8,9,9,8,7,,0,0
429,420,16,Male,27,22,European/Caucasian-American,European/Caucasian-American,1,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.57,10,10,40,10,15,15,55,10,15,15,5,0,8,8,9,9,8,7,7,1,0
429,421,16,Male,27,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Business,To meet new people,Twice a week,Twice a week,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.1,20,10,30,20,10,10,55,10,15,15,5,0,8,8,9,9,8,7,6,0,0
430,440,17,Female,22,21,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.59,35,5,30,20,5,5,10,25,15,20,15,15,5,8,8,5,8,5,7,0,0
430,441,17,Female,22,24,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,-0.41,35,10,25,20,5,5,10,25,15,20,15,15,5,8,8,5,8,5,6,0,0
430,442,17,Female,22,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.15,40,10,0,45,0,5,10,25,15,20,15,15,5,8,8,5,8,5,4,0,0
430,443,17,Female,22,27,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.38,30,25,10,20,0,15,10,25,15,20,15,15,5,8,8,5,8,5,6,0,0
430,444,17,Female,22,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.33,50,10,10,30,0,0,10,25,15,20,15,15,5,8,8,5,8,5,5,0,0
430,445,17,Female,22,30,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.27,40,12,18,12,6,12,10,25,15,20,15,15,5,8,8,5,8,5,5,0,0
430,446,17,Female,22,28,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.14,30,20,25,15,10,0,10,25,15,20,15,15,5,8,8,5,8,5,7,0,0
430,447,17,Female,22,26,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.49,15,30,25,20,0,10,10,25,15,20,15,15,5,8,8,5,8,5,7,0,0
430,448,17,Female,22,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,-0.42,25,15,25,25,5,5,10,25,15,20,15,15,5,8,8,5,8,5,6,0,0
430,449,17,Female,22,23,Asian/Pacific Islander/Asian-American,Other,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.17,55,2,1,40,1,1,10,25,15,20,15,15,5,8,8,5,8,5,5,0,0
430,450,17,Female,22,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.01,50,5,5,5,5,30,10,25,15,20,15,15,5,8,8,5,8,5,6,0,0
430,451,17,Female,22,30,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.17,20,40,5,20,5,10,10,25,15,20,15,15,5,8,8,5,8,5,5,0,0
430,452,17,Female,22,29,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.21,35,30,25,5,0,5,10,25,15,20,15,15,5,8,8,5,8,5,6,0,0
430,453,17,Female,22,27,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,10,Elementary Education - Preservice,Seemed like a fun night out,Several times a year,Twice a week,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0,30,30,30,5,0,5,10,25,15,20,15,15,5,8,8,5,8,5,5,0,0
431,440,17,Female,27,21,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.45,35,5,30,20,5,5,15,15,25,15,15,15,7,10,7,9,10,7,6,0,0
431,441,17,Female,27,24,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.46,35,10,25,20,5,5,15,15,25,15,15,15,7,10,7,9,10,7,3,0,0
431,442,17,Female,27,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.06,40,10,0,45,0,5,15,15,25,15,15,15,7,10,7,9,10,7,7,1,1
431,443,17,Female,27,27,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.14,30,25,10,20,0,15,15,15,25,15,15,15,7,10,7,9,10,7,5,0,0
431,444,17,Female,27,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.03,50,10,10,30,0,0,15,15,25,15,15,15,7,10,7,9,10,7,6,1,0
431,445,17,Female,27,30,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.06,40,12,18,12,6,12,15,15,25,15,15,15,7,10,7,9,10,7,1,0,0
431,446,17,Female,27,28,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.25,30,20,25,15,10,0,15,15,25,15,15,15,7,10,7,9,10,7,6,0,0
431,447,17,Female,27,26,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.11,15,30,25,20,0,10,15,15,25,15,15,15,7,10,7,9,10,7,7,0,0
431,448,17,Female,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.03,25,15,25,25,5,5,15,15,25,15,15,15,7,10,7,9,10,7,6,1,1
431,449,17,Female,27,23,Asian/Pacific Islander/Asian-American,Other,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.31,55,2,1,40,1,1,15,15,25,15,15,15,7,10,7,9,10,7,3,0,0
431,450,17,Female,27,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.06,50,5,5,5,5,30,15,15,25,15,15,15,7,10,7,9,10,7,5,0,0
431,451,17,Female,27,30,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.01,20,40,5,20,5,10,15,15,25,15,15,15,7,10,7,9,10,7,5,0,0
431,452,17,Female,27,29,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,-0.2,35,30,25,5,0,5,15,15,25,15,15,15,7,10,7,9,10,7,5,0,0
431,453,17,Female,27,27,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,5,8,Education Leadership - Public School Administration,To meet new people,Almost never,Once a week,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.19,30,30,30,5,0,5,15,15,25,15,15,15,7,10,7,9,10,7,2,0,0
432,440,17,Female,28,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.03,35,5,30,20,5,5,15,30,30,10,10,5,7,8,8,8,8,4,9,1,0
432,441,17,Female,28,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.15,35,10,25,20,5,5,15,30,30,10,10,5,7,8,8,8,8,4,8,1,0
432,442,17,Female,28,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,-0.11,40,10,0,45,0,5,15,30,30,10,10,5,7,8,8,8,8,4,10,1,1
432,443,17,Female,28,27,European/Caucasian-American,Latino/Hispanic American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.23,30,25,10,20,0,15,15,30,30,10,10,5,7,8,8,8,8,4,9,1,0
432,444,17,Female,28,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,-0.23,50,10,10,30,0,0,15,30,30,10,10,5,7,8,8,8,8,4,10,1,0
432,445,17,Female,28,30,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,-0.08,40,12,18,12,6,12,15,30,30,10,10,5,7,8,8,8,8,4,8,1,1
432,446,17,Female,28,28,European/Caucasian-American,Latino/Hispanic American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.32,30,20,25,15,10,0,15,30,30,10,10,5,7,8,8,8,8,4,8,1,1
432,447,17,Female,28,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.08,15,30,25,20,0,10,15,30,30,10,10,5,7,8,8,8,8,4,9,1,0
432,448,17,Female,28,22,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.69,25,15,25,25,5,5,15,30,30,10,10,5,7,8,8,8,8,4,4,1,0
432,449,17,Female,28,23,European/Caucasian-American,Other,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.24,55,2,1,40,1,1,15,30,30,10,10,5,7,8,8,8,8,4,8,1,0
432,450,17,Female,28,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.4,50,5,5,5,5,30,15,30,30,10,10,5,7,8,8,8,8,4,10,1,1
432,451,17,Female,28,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.24,20,40,5,20,5,10,15,30,30,10,10,5,7,8,8,8,8,4,8,0,0
432,452,17,Female,28,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.18,35,30,25,5,0,5,15,30,30,10,10,5,7,8,8,8,8,4,10,1,1
432,453,17,Female,28,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Social Work,Looking for a serious relationship,Several times a year,Once a week,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.27,30,30,30,5,0,5,15,30,30,10,10,5,7,8,8,8,8,4,8,1,1
433,440,17,Female,30,21,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.11,35,5,30,20,5,5,20,20,20,20,10,10,8,6,7,8,5,5,6,0,0
433,441,17,Female,30,24,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,-0.11,35,10,25,20,5,5,20,20,20,20,10,10,8,6,7,8,5,5,5,0,0
433,442,17,Female,30,25,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.26,40,10,0,45,0,5,20,20,20,20,10,10,8,6,7,8,5,5,6,1,1
433,443,17,Female,30,27,Other,Latino/Hispanic American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.2,30,25,10,20,0,15,20,20,20,20,10,10,8,6,7,8,5,5,8,1,0
433,444,17,Female,30,26,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.13,50,10,10,30,0,0,20,20,20,20,10,10,8,6,7,8,5,5,7,0,0
433,445,17,Female,30,30,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.13,40,12,18,12,6,12,20,20,20,20,10,10,8,6,7,8,5,5,7,0,0
433,446,17,Female,30,28,Other,Latino/Hispanic American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.53,30,20,25,15,10,0,20,20,20,20,10,10,8,6,7,8,5,5,8,1,1
433,447,17,Female,30,26,Other,Asian/Pacific Islander/Asian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.23,15,30,25,20,0,10,20,20,20,20,10,10,8,6,7,8,5,5,6,0,0
433,448,17,Female,30,22,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.41,25,15,25,25,5,5,20,20,20,20,10,10,8,6,7,8,5,5,5,0,0
433,449,17,Female,30,23,Other,Other,1,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.44,55,2,1,40,1,1,20,20,20,20,10,10,8,6,7,8,5,5,6,0,0
433,450,17,Female,30,25,Other,European/Caucasian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.33,50,5,5,5,5,30,20,20,20,20,10,10,8,6,7,8,5,5,2,0,0
433,451,17,Female,30,30,Other,Asian/Pacific Islander/Asian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,-0.07,20,40,5,20,5,10,20,20,20,20,10,10,8,6,7,8,5,5,1,0,0
433,452,17,Female,30,29,Other,Asian/Pacific Islander/Asian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.19,35,30,25,5,0,5,20,20,20,20,10,10,8,6,7,8,5,5,1,0,0
433,453,17,Female,30,27,Other,Asian/Pacific Islander/Asian-American,0,3,3,Mfa Writing,To meet new people,Several times a year,Once a week,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.32,30,30,30,5,0,5,20,20,20,20,10,10,8,6,7,8,5,5,2,0,0
434,440,17,Female,27,21,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.18,35,5,30,20,5,5,30,15,15,30,0,10,7,7,8,6,4,3,6,0,0
434,441,17,Female,27,24,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,-0.11,35,10,25,20,5,5,30,15,15,30,0,10,7,7,8,6,4,3,5,0,0
434,442,17,Female,27,25,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.35,40,10,0,45,0,5,30,15,15,30,0,10,7,7,8,6,4,3,5,0,0
434,443,17,Female,27,27,European/Caucasian-American,Latino/Hispanic American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.13,30,25,10,20,0,15,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
434,444,17,Female,27,26,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.14,50,10,10,30,0,0,30,15,15,30,0,10,7,7,8,6,4,3,8,0,0
434,445,17,Female,27,30,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.13,40,12,18,12,6,12,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
434,446,17,Female,27,28,European/Caucasian-American,Latino/Hispanic American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.28,30,20,25,15,10,0,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
434,447,17,Female,27,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.13,15,30,25,20,0,10,30,15,15,30,0,10,7,7,8,6,4,3,10,1,1
434,448,17,Female,27,22,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.16,25,15,25,25,5,5,30,15,15,30,0,10,7,7,8,6,4,3,5,0,0
434,449,17,Female,27,23,European/Caucasian-American,Other,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,-0.12,55,2,1,40,1,1,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
434,450,17,Female,27,25,European/Caucasian-American,European/Caucasian-American,1,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,-0.1,50,5,5,5,5,30,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
434,451,17,Female,27,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.01,20,40,5,20,5,10,30,15,15,30,0,10,7,7,8,6,4,3,5,0,0
434,452,17,Female,27,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,-0.01,35,30,25,5,0,5,30,15,15,30,0,10,7,7,8,6,4,3,6,0,0
434,453,17,Female,27,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,2,International Affairs,Seemed like a fun night out,Twice a month,Twice a week,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,-0.22,30,30,30,5,0,5,30,15,15,30,0,10,7,7,8,6,4,3,7,0,0
435,440,17,Female,22,21,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.1,35,5,30,20,5,5,25,5,20,25,15,10,7,9,9,9,9,5,10,1,0
435,441,17,Female,22,24,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.01,35,10,25,20,5,5,25,5,20,25,15,10,7,9,9,9,9,5,9,1,1
435,442,17,Female,22,25,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.14,40,10,0,45,0,5,25,5,20,25,15,10,7,9,9,9,9,5,7,0,0
435,443,17,Female,22,27,Black/African American,Latino/Hispanic American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.56,30,25,10,20,0,15,25,5,20,25,15,10,7,9,9,9,9,5,8,0,0
435,444,17,Female,22,26,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,-0.27,50,10,10,30,0,0,25,5,20,25,15,10,7,9,9,9,9,5,7,1,0
435,445,17,Female,22,30,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.15,40,12,18,12,6,12,25,5,20,25,15,10,7,9,9,9,9,5,3,0,0
435,446,17,Female,22,28,Black/African American,Latino/Hispanic American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.23,30,20,25,15,10,0,25,5,20,25,15,10,7,9,9,9,9,5,4,0,0
435,447,17,Female,22,26,Black/African American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.18,15,30,25,20,0,10,25,5,20,25,15,10,7,9,9,9,9,5,5,0,0
