iid,pid,wave,gender,age,age_o,race,race_o,same_race,same_religion,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
399,396.0,15,Male,29.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Business,To meet new people,Twice a month,Twice a week,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,0.19,15.0,18.0,18.0,18.0,15.0,16.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,7.0,,0,0
400,379.0,15,Male,26.0,38.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.35,15.0,15.0,20.0,15.0,15.0,20.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.0,1,1
400,380.0,15,Male,26.0,33.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.18,20.0,20.0,20.0,15.0,15.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,5.0,0,0
400,381.0,15,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.1,20.0,10.0,20.0,35.0,5.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,5.5,0,0
400,382.0,15,Male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,-0.18,25.0,25.0,25.0,10.0,10.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.0,0,0
400,383.0,15,Male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.24,25.0,20.0,10.0,20.0,15.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.5,1,1
400,384.0,15,Male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.42,20.0,20.0,20.0,20.0,20.0,0.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,7.0,1,1
400,385.0,15,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.54,25.0,20.0,20.0,20.0,10.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,4.0,0,0
400,386.0,15,Male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.03,15.0,10.0,30.0,10.0,15.0,20.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.0,0,0
400,387.0,15,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.34,20.0,15.0,25.0,15.0,15.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,7.0,1,1
400,388.0,15,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.29,22.0,17.0,15.0,15.0,15.0,16.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.5,1,0
400,389.0,15,Male,26.0,21.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.21,20.0,30.0,20.0,20.0,0.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,7.0,1,1
400,390.0,15,Male,26.0,30.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.59,10.0,20.0,20.0,10.0,10.0,30.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,3.0,0,0
400,391.0,15,Male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.72,35.0,0.0,35.0,10.0,10.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.5,1,0
400,392.0,15,Male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.34,15.0,20.0,15.0,30.0,10.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.0,0,0
400,393.0,15,Male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.25,8.0,20.0,25.0,25.0,12.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,5.0,0,0
400,394.0,15,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.27,18.0,19.0,16.0,15.0,15.0,17.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,5.0,0,0
400,395.0,15,Male,26.0,33.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.6,20.0,20.0,20.0,10.0,10.0,20.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.5,1,1
400,396.0,15,Male,26.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,7.0,Business,To say I did it,Twice a month,Twice a week,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.15,15.0,18.0,18.0,18.0,15.0,16.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,6.0,0,0
401,379.0,15,Male,31.0,38.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.36,15.0,15.0,20.0,15.0,15.0,20.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,6.0,0,0
401,380.0,15,Male,31.0,33.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.3,20.0,20.0,20.0,15.0,15.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,6.0,0,0
401,381.0,15,Male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.35,20.0,10.0,20.0,35.0,5.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,4.0,0,0
401,382.0,15,Male,31.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.15,25.0,25.0,25.0,10.0,10.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
401,383.0,15,Male,31.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.26,25.0,20.0,10.0,20.0,15.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,5.0,0,0
401,384.0,15,Male,31.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.35,20.0,20.0,20.0,20.0,20.0,0.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,7.0,0,0
401,385.0,15,Male,31.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.73,25.0,20.0,20.0,20.0,10.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,6.0,0,0
401,386.0,15,Male,31.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.13,15.0,10.0,30.0,10.0,15.0,20.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,5.0,0,0
401,387.0,15,Male,31.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.21,20.0,15.0,25.0,15.0,15.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,6.0,0,0
401,388.0,15,Male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.22,22.0,17.0,15.0,15.0,15.0,16.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,5.0,0,0
401,389.0,15,Male,31.0,21.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.47,20.0,30.0,20.0,20.0,0.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,6.0,1,1
401,390.0,15,Male,31.0,30.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.6,10.0,20.0,20.0,10.0,10.0,30.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
401,391.0,15,Male,31.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.53,35.0,0.0,35.0,10.0,10.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,4.0,0,0
401,392.0,15,Male,31.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.54,15.0,20.0,15.0,30.0,10.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,5.0,0,0
401,393.0,15,Male,31.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.42,8.0,20.0,25.0,25.0,12.0,10.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
401,394.0,15,Male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.55,18.0,19.0,16.0,15.0,15.0,17.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
401,395.0,15,Male,31.0,33.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.58,20.0,20.0,20.0,10.0,10.0,20.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
401,396.0,15,Male,31.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Business,To meet new people,Twice a month,Several times a week,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.11,15.0,18.0,18.0,18.0,15.0,16.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,9.0,3.0,0,0
402,379.0,15,Male,29.0,38.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.14,15.0,15.0,20.0,15.0,15.0,20.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,1,1
402,380.0,15,Male,29.0,33.0,Asian/Pacific Islander/Asian-American,Black/African American,0,0.09150000000000001,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.14,20.0,20.0,20.0,15.0,15.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,4.0,0,0
402,381.0,15,Male,29.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.09,20.0,10.0,20.0,35.0,5.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,6.0,1,0
402,382.0,15,Male,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.11,25.0,25.0,25.0,10.0,10.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,6.0,1,0
402,383.0,15,Male,29.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.1,25.0,20.0,10.0,20.0,15.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,8.0,1,0
402,384.0,15,Male,29.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.17,20.0,20.0,20.0,20.0,20.0,0.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,1,0
402,385.0,15,Male,29.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.34,25.0,20.0,20.0,20.0,10.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,3.0,0,0
402,386.0,15,Male,29.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.36,15.0,10.0,30.0,10.0,15.0,20.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,3.0,0,0
402,387.0,15,Male,29.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.22,20.0,15.0,25.0,15.0,15.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,8.0,1,0
402,388.0,15,Male,29.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.17,22.0,17.0,15.0,15.0,15.0,16.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,6.0,1,0
402,389.0,15,Male,29.0,21.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.05,20.0,30.0,20.0,20.0,0.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,1,0
402,390.0,15,Male,29.0,30.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,0.17410000000000003,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.21,10.0,20.0,20.0,10.0,10.0,30.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,2.0,0,0
402,391.0,15,Male,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.4,35.0,0.0,35.0,10.0,10.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,1,0
402,392.0,15,Male,29.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.12,15.0,20.0,15.0,30.0,10.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,5.0,0,0
402,393.0,15,Male,29.0,22.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.18,8.0,20.0,25.0,25.0,12.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,4.0,0,0
402,394.0,15,Male,29.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.17,18.0,19.0,16.0,15.0,15.0,17.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,6.0,1,0
402,395.0,15,Male,29.0,33.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,0.15239999999999998,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.02,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,4.0,0,0
402,396.0,15,Male,29.0,25.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,0.17410000000000003,1.0,1.0,Mathematics,To get a date,Twice a month,Twice a week,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.41,15.0,18.0,18.0,18.0,15.0,16.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,5.0,1,0
403,379.0,15,Male,22.0,38.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Financial Engineering,To say I did it,Once a month,Once a week,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0,0.24,15.0,15.0,20.0,15.0,15.0,20.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,6.0,6.0,1,0
403,380.0,15,Male,22.0,33.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,6.0,6.0,Financial Engineering,To say I did it,Once a month,Once a week,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0,0.33,20.0,20.0,20.0,15.0,15.0,10.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,6.0,5.0,0,0
403,381.0,15,Male,22.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Financial Engineering,To say I did it,Once a month,Once a week,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0,-0.14,20.0,10.0,20.0,35.0,5.0,10.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,6.0,6.0,1,0
